arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,quantity_numeric,arrival_quantity_qtl,quantity_quality,mandi_name,district,state,mandi_type
ARR0018721,2026-06-15,MANDI012,Wheat,PBW-343,17343.0,KG,,17343.0,173.43,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0013069,2026-08-05,MANDI007,Mustard,HD-2967,150.73,QTL,49.0,150.73,150.73,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0022316,2026-03-09,MANDI040,Maize,Local,323.8,QTL,136.0,323.8,323.8,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0003124,2026-07-07,MANDI037,Sugarcane,,85.11,QTL,38.0,85.11,85.11,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0000079,2026-08-19,MANDI056,Sugarcane,,336.89,QTL,,336.89,336.89,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0023498,2026-09-05,MANDI025,Maize,Pusa-1121,410.57,QTL,,410.57,410.57,VALID,Dindigul APMC,Karnal,Haryana,APMC
ARR0013013,2026-07-23,MANDI041,Wheat,PBW-343,18.469,TONNE,74.0,18.47,184.7,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0024608,2026-04-26,MANDI014,Maize,HD-2967,"26,111.0 KG",KG,150.0,26111.0,261.11,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0009138,2026-05-13,MANDI022,Cotton,Pusa-1121,423.01 qtl,QTL,131.0,423.01,423.01,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0024362,2026-06-25,MANDI015,Cotton,Pusa-1121,386.47,QTL,,386.47,386.47,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0023288,2026-06-30,MANDI007,Cotton,,44.45,TONNE,76.0,44.45,444.5,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0018876,2026-04-22,MANDI017,Maize,PBW-343,45265.0,KG,55.0,45265.0,452.65,VALID,Parbhani Market,,Punjab,Private
ARR0020058,2026-05-14,MANDI032,Wheat,HD-2967,14672.0,UNKNOWN,141.0,14672.0,,UNKNOWN_UNIT,Chapra Grain Market,,Haryana,Private
ARR0020948,2026-05-17,MANDI036,Maize,HD-2967,132.53,QTL,32.0,132.53,132.53,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0004870,2026-03-03,MANDI002,Rice,Hybrid,286.81 qtl,QTL,5.0,286.81,286.81,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0015606,2026-06-15,MANDI017,Maize,Pusa-1121,"40,026.0 KG",KG,59.0,40026.0,400.26,VALID,Parbhani Market,,Punjab,Private
ARR0014486,2026-06-15,MANDI029,Wheat,PBW-343,36187.0,KG,,36187.0,361.87,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0006214,2026-07-06,MANDI013,Cotton,Premium,14.747,TONNE,72.0,14.75,147.5,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0013276,2026-04-09,MANDI029,Mustard,,45.79 qtl,QTL,,45.79,45.79,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0017480,2026-05-07,MANDI013,Sugarcane,PBW-343,169.34,QTL,146.0,169.34,169.34,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0001947,2026-07-20,MANDI028,Wheat,,172.02 qtl,QTL,,172.02,172.02,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0024774,2026-08-26,MANDI002,Rice,HD-2967,122.82 qtl,QTL,38.0,122.82,122.82,VALID,Solapur Mandi,Ludhiana,,APMC
ARR0023788,2026-09-07,MANDI037,Mustard,Local,1.3210000000000002,TONNE,,1.32,13.2,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0017062,2026-03-15,MANDI043,Sugarcane,Pusa-1121,37.83,QTL,61.0,37.83,37.83,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0021749,2026-01-29,MANDI037,Mustard,HD-2967,260.99,QTL,,260.99,260.99,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0006790,2026-03-10,MANDI027,Wheat,PBW-343,205.76,QTL,20.0,205.76,205.76,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0001393,2026-08-28,MANDI027,Maize,PBW-343,196.42,QTL,103.0,196.42,196.42,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0010662,2026-04-17,MANDI019,Sugarcane,HD-2967,13.764,TONNE,25.0,13.76,137.6,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0017137,2026-07-19,MANDI019,Cotton,Premium,432.9 qtl,QTL,112.0,432.9,432.9,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR_MISSING_00314,2026-06-21,MANDI050,Rice,Pusa-1121,"28,789.999999999996 KG",KG,90.0,28790.0,287.9,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0011981,2026-01-20,MANDI026,Mustard,Pusa-1121,22988.0,KG,,22988.0,229.88,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0003216,2026-06-28,MANDI022,Wheat,,29.386000000000003,TONNE,54.0,29.39,293.9,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0008990,2026-05-22,MANDI035,Maize,Local,410.83 qtl,QTL,148.0,410.83,410.83,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0012405,2026-06-17,MANDI033,Sugarcane,Hybrid,35.625,TONNE,67.0,35.62,356.2,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0009970,2026-08-03,MANDI027,Mustard,Local,338.87 qtl,QTL,88.0,338.87,338.87,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0012306,2026-08-30,MANDI037,Wheat,Hybrid,49.634,TONNE,80.0,49.63,496.3,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0001771,2026-03-06,MANDI004,Mustard,,36.616,TONNE,20.0,36.62,366.2,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0018987,2026-07-13,MANDI041,Sugarcane,Premium,295.95,QTL,110.0,295.95,295.95,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0021271,2026-04-01,MANDI026,Sugarcane,Local,12971.0,KG,67.0,12971.0,129.71,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0010913,2026-06-02,MANDI022,Cotton,HD-2967,133.53 qtl,QTL,68.0,133.53,133.53,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0011676,2026-04-10,MANDI044,Mustard,HD-2967,340.9,QTL,,340.9,340.9,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0003023,2026-08-23,MANDI052,Basmati,HD-2967,"43,057.0 KG",KG,13.0,43057.0,430.57,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0005402,2026-01-31,MANDI005,Sugarcane,Premium,413.58,QTL,61.0,413.58,413.58,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0010101,2026-03-28,MANDI036,Cotton,PBW-343,325.6,QTL,73.0,325.6,325.6,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0006876,2026-06-05,MANDI039,Mustard,HD-2967,19.787,TONNE,41.0,19.79,197.9,VALID,Anand Grain Market,,Haryana,APMC
ARR0024613,2026-05-01,MANDI036,Wheat,PBW-343,405.8,QTL,38.0,405.8,405.8,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0013957,2026-07-20,MANDI052,Rice,,57.73 qtl,QTL,38.0,57.73,57.73,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0004620,2026-02-11,MANDI022,Maize,Premium,22398.0,KG,111.0,22398.0,223.98,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0021007,2026-08-24,MANDI005,Mustard,HD-2967,15.49,TONNE,125.0,15.49,154.9,VALID,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0008720,2026-05-25,MANDI008,Sugarcane,,16322.999999999998,KG,77.0,16323.0,163.23,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0008559,2026-08-20,MANDI008,Maize,,3.526,TONNE,63.0,3.53,35.3,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0019147,2026-01-26,MANDI035,Mustard,HD-2967,96.46,QTL,68.0,96.46,96.46,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0014291,2026-04-13,MANDI026,Sugarcane,Pusa-1121,21488.0,UNKNOWN,91.0,21488.0,,UNKNOWN_UNIT,Tadipatri Mandi,Hisar,Haryana,Private
ARR0012517,2026-03-20,MANDI033,Cotton,PBW-343,24894.0,UNKNOWN,81.0,24894.0,,UNKNOWN_UNIT,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0007969,2026-08-24,MANDI028,Cotton,Local,439.63 qtl,QTL,47.0,439.63,439.63,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0012455,2026-07-13,MANDI055,Cotton,Hybrid,12.263,TONNE,72.0,12.26,122.6,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0010653,2026-01-28,MANDI055,Rice,Pusa-1121,16077.000000000002,KG,79.0,16077.0,160.77,VALID,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
ARR0006826,2026-08-10,MANDI027,Cotton,HD-2967,26.299,TONNE,8.0,26.3,263.0,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0010112,2026-01-31,MANDI009,Wheat,HD-2967,127.03,QTL,44.0,127.03,127.03,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0017086,2026-01-24,MANDI031,Cotton,Hybrid,438.67,QTL,26.0,438.67,438.67,VALID,Nangloi Jat Mandi,Sirsa,Haryana,APMC
ARR0018027,2026-06-18,MANDI011,Sugarcane,PBW-343,93.33,QTL,136.0,93.33,93.33,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0008160,2026-09-05,MANDI056,Rice,Pusa-1121,2489.0,UNKNOWN,115.0,2489.0,,UNKNOWN_UNIT,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0020842,2026-01-15,MANDI035,Cotton,Hybrid,10.523,TONNE,16.0,10.52,105.2,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0004424,2026-04-06,MANDI012,Basmati,PBW-343,36498.0,KG,140.0,36498.0,364.98,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0012160,2026-07-25,MANDI009,Mustard,Premium,48.172000000000004,TONNE,,48.17,481.7000000000001,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0006987,2026-03-03,MANDI034,Maize,Pusa-1121,7.364,TONNE,,7.36,73.60000000000001,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0009491,2026-03-22,MANDI028,Sugarcane,Hybrid,39.11,QTL,,39.11,39.11,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0015848,2026-06-22,MANDI026,Maize,Premium,454.79,QTL,,454.79,454.79,VALID,Tadipatri Mandi,Hisar,Haryana,Private
ARR0023648,2026-02-12,MANDI043,Wheat,,3.864,TONNE,111.0,3.86,38.6,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0007283,2026-01-30,MANDI010,Wheat,Local,"25,415.0 KG",KG,39.0,25415.0,254.15,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0002927,2026-03-26,MANDI040,Rice,Premium,22303.0,KG,86.0,22303.0,223.03,VALID,Jodhpur Market,Fatehabad,Haryana,Direct
ARR0009826,2026-06-26,MANDI039,Mustard,,41.661,TONNE,,41.66,416.6,VALID,Anand Grain Market,,Haryana,APMC
ARR0009480,2026-07-24,MANDI013,Basmati,,24684.0,KG,,24684.0,246.84,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0008734,2026-02-10,MANDI037,Wheat,Premium,48.47 qtl,QTL,,48.47,48.47,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0022418,2026-03-17,MANDI042,Cotton,Local,38.42 qtl,QTL,,38.42,38.42,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0016875,2026-06-08,MANDI041,Sugarcane,Local,179.52 qtl,QTL,139.0,179.52,179.52,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0002014,2026-06-19,MANDI048,Maize,HD-2967,30766.000000000004,KG,110.0,30766.0,307.66,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0021740,2026-01-03,MANDI033,Wheat,,44.326,TONNE,7.0,44.33,443.3,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0005678,2026-01-31,MANDI013,Maize,,177.24,QTL,142.0,177.24,177.24,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0000948,2026-04-07,MANDI001,Wheat,Hybrid,424.29 qtl,QTL,11.0,424.29,424.29,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0019395,2026-08-29,MANDI019,Cotton,Hybrid,22.533,TONNE,68.0,22.53,225.3,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0002148,2026-08-25,MANDI037,Rice,HD-2967,445.4 qtl,QTL,116.0,445.4,445.4,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0008789,2026-03-07,MANDI010,Sugarcane,Local,341.27,QTL,150.0,341.27,341.27,VALID,Dhule APMC,Jalandhar,Punjab,Direct
ARR0007130,2026-03-10,MANDI036,Wheat,Pusa-1121,31199.0,KG,119.0,31199.0,311.99,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0022034,2026-04-27,MANDI001,Wheat,Local,"1,166.0 KG",KG,134.0,1166.0,11.66,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0020709,2026-02-19,MANDI004,Mustard,PBW-343,8.531,TONNE,56.0,8.53,85.3,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0010956,2026-08-16,MANDI001,Maize,Premium,45273.0,KG,121.0,45273.0,452.73,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0006842,2026-01-31,MANDI033,Sugarcane,HD-2967,40.196,TONNE,97.0,40.2,402.0,VALID,South Dumdum Grain Market,Ambala,Haryana,APMC
ARR0017195,2026-01-30,MANDI008,Mustard,Pusa-1121,41603.0,KG,53.0,41603.0,416.03,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0024841,2026-05-17,MANDI035,Rice,Pusa-1121,196.92,QTL,13.0,196.92,196.92,VALID,Guntakal Mandi,Ambala,Haryana,APMC
ARR0016697,2026-01-13,MANDI043,Cotton,HD-2967,26.16 qtl,QTL,19.0,26.16,26.16,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0002074,2026-04-08,MANDI054,Wheat,,60.83,QTL,,60.83,60.83,VALID,Nangloi Jat Grain Market,Saharanpur,,Direct
ARR0009731,2026-07-25,MANDI048,Maize,Local,43481.0,UNKNOWN,34.0,43481.0,,UNKNOWN_UNIT,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0022100,2026-01-28,MANDI015,Mustard,Premium,21.78,QTL,115.0,21.78,21.78,VALID,Amravati Grain Market,Bathinda,Punjab,APMC
ARR0007735,2026-04-29,MANDI023,Rice,Pusa-1121,"26,626.0 KG",KG,78.0,26626.0,266.26,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0000886,2026-02-24,MANDI017,Mustard,Pusa-1121,234.59,QTL,136.0,234.59,234.59,VALID,Parbhani Market,,Punjab,Private
ARR0014622,2026-05-07,MANDI056,Rice,Hybrid,24.636000000000003,TONNE,85.0,24.64,246.4,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0015333,2026-08-27,MANDI043,Wheat,PBW-343,15.587,TONNE,23.0,15.59,155.9,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR0007330,2026-05-12,MANDI023,Wheat,,344.72,QTL,,344.72,344.72,VALID,Panihati APMC,Karnal,Haryana,Private
ARR0010201,2026-06-08,MANDI036,Wheat,,355.24 qtl,QTL,93.0,355.24,355.24,VALID,Mysore Grain Market,Kurukshetra,Haryana,APMC
ARR0003896,2026-04-28,MANDI013,Sugarcane,Pusa-1121,323.74,QTL,49.0,323.74,323.74,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0024910,2026-07-26,MANDI052,Maize,Pusa-1121,274.75,QTL,124.0,274.75,274.75,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0020439,2026-05-06,MANDI007,Maize,HD-2967,498.57,QTL,88.0,498.57,498.57,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0008250,2026-07-08,MANDI039,Cotton,Hybrid,16937.0,KG,6.0,16937.0,169.37,VALID,Anand Grain Market,,Haryana,APMC
ARR0018070,2026-06-11,MANDI004,Mustard,Hybrid,23.509,TONNE,94.0,23.51,235.1,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0018030,2026-03-28,MANDI004,Maize,Pusa-1121,"12,033.0 KG",KG,16.0,12033.0,120.33,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0008013,2026-08-17,MANDI028,Maize,,40.586,TONNE,34.0,40.59,405.9,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0021900,2026-07-23,MANDI011,Maize,Pusa-1121,158.13,QTL,14.0,158.13,158.13,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0019869,2026-04-02,MANDI038,Maize,PBW-343,30406.0,UNKNOWN,50.0,30406.0,,UNKNOWN_UNIT,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0020294,2026-09-02,MANDI017,Wheat,Premium,60.45,QTL,61.0,60.45,60.45,VALID,Parbhani Market,,Punjab,Private
ARR0001469,2026-01-17,MANDI030,Maize,HD-2967,122.38,QTL,68.0,122.38,122.38,VALID,Patiala APMC,Sirsa,,Unknown
ARR0016855,2026-01-26,MANDI044,Maize,HD-2967,242.73,QTL,33.0,242.73,242.73,VALID,Dehri Mandi,Agra,Uttar Pradesh,APMC
ARR0010551,2026-06-19,MANDI020,Sugarcane,Local,8.595,TONNE,81.0,8.6,86.0,VALID,Kadapa Mandi,Ferozepur,Punjab,Direct
ARR0002723,2026-03-14,MANDI051,Mustard,HD-2967,"11,021.0 KG",KG,6.0,11021.0,110.21,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0005420,2026-05-06,MANDI048,Sugarcane,Premium,"46,108.0 KG",KG,,46108.0,461.08,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0022853,2026-02-06,MANDI048,Rice,Premium,27.24 qtl,QTL,83.0,27.24,27.24,VALID,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
ARR0017549,2026-05-10,MANDI041,Rice,Pusa-1121,44.423,TONNE,59.0,44.42,444.2000000000001,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0024601,2026-05-24,MANDI009,Rice,Premium,25542.0,KG,,25542.0,255.42,VALID,Jamshedpur APMC,Jalandhar,Punjab,APMC
ARR0023754,2026-01-13,MANDI043,Mustard,Local,14557.0,KG,26.0,14557.0,145.57,VALID,Danapur Mandi,Agra,Uttar Pradesh,Private
ARR_MISSING_00315,2026-06-15,MANDI034,Maize,PBW-343,41.773,TONNE,5.0,41.77,417.7000000000001,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0006042,2026-04-01,MANDI028,Mustard,Local,35190.0,KG,95.0,35190.0,351.9,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0012062,2026-08-05,MANDI022,Wheat,PBW-343,31.232,TONNE,49.0,31.23,312.3,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0014589,2026-08-08,MANDI056,Sugarcane,Premium,302.34 qtl,QTL,21.0,302.34,302.34,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR_MISSING_00316,2026-07-23,MANDI029,Rice,,105.44 qtl,QTL,40.0,105.44,105.44,VALID,Asansol Grain Market,Sirsa,Haryana,Direct
ARR0016926,2026-05-01,MANDI006,Sugarcane,PBW-343,140.77 qtl,QTL,120.0,140.77,140.77,VALID,Kochi Mandi,Amritsar,Punjab,Direct
ARR0009248,2026-07-31,MANDI045,Sugarcane,PBW-343,71.62,QTL,,71.62,71.62,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0022972,2026-06-02,MANDI018,Basmati,,4277.0,KG,,4277.0,42.77,VALID,Jaunpur Mandi,Moga,Punjab,Unknown
ARR0022242,2026-08-06,MANDI012,Maize,HD-2967,461.96,QTL,74.0,461.96,461.96,VALID,Gaya Grain Market,Patiala,Punjab,Unknown
ARR0013893,2026-06-02,MANDI028,Mustard,HD-2967,21714.0,KG,114.0,21714.0,217.14,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0015734,2026-08-17,MANDI038,Mustard,Local,48241.0,KG,19.0,48241.0,482.41,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0010117,2026-02-18,MANDI011,Wheat,Premium,418.48,QTL,5.0,418.48,418.48,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0007266,2026-08-04,MANDI056,Mustard,Pusa-1121,27811.0,UNKNOWN,95.0,27811.0,,UNKNOWN_UNIT,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0022376,2026-04-11,MANDI056,Mustard,PBW-343,40602.0,KG,113.0,40602.0,406.02,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0017460,2026-01-18,MANDI028,Cotton,,47496.0,KG,,47496.0,474.96,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0009308,2026-03-06,MANDI008,Rice,Local,404.09 qtl,QTL,22.0,404.09,404.09,VALID,Bijapur Market,Amritsar,Punjab,APMC
ARR0003937,2026-09-06,MANDI007,Maize,Pusa-1121,425.77,QTL,78.0,425.77,425.77,VALID,Nashik Mandi,Amritsar,Punjab,Private
ARR0011726,2026-04-27,MANDI011,Wheat,Pusa-1121,23.175,TONNE,,23.18,231.8,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0023787,2026-07-02,MANDI005,Mustard,Hybrid,13688.999999999998,UNKNOWN,126.0,13689.0,,UNKNOWN_UNIT,Bhilwara Grain Market,Amritsar,Punjab,Direct
ARR0015044,2026-01-21,MANDI021,Basmati,Premium,48.178,TONNE,120.0,48.18,481.8,VALID,Guna Mandi,Ferozepur,Punjab,APMC
ARR0004208,2026-01-18,MANDI014,Mustard,Premium,5590.0,KG,,5590.0,55.9,VALID,Bathinda Grain Market,Patiala,Punjab,Private
ARR0014034,2026-01-12,MANDI050,Rice,HD-2967,3146.0,KG,100.0,3146.0,31.46,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0002150,2026-05-19,MANDI030,Mustard,,359.28,QTL,,359.28,359.28,VALID,Patiala APMC,Sirsa,,Unknown
ARR0019883,2026-04-17,MANDI028,Rice,,29.163,TONNE,82.0,29.16,291.6,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0000075,2026-08-06,MANDI019,Sugarcane,Hybrid,31.064999999999998,TONNE,84.0,31.06,310.6,VALID,Karimnagar Grain Market,Moga,Punjab,Private
ARR0020686,2026-01-17,MANDI004,Mustard,PBW-343,35.909,TONNE,7.0,35.91,359.1,VALID,Khandwa Grain Market,Ludhiana,Punjab,APMC
ARR0004017,2026-08-01,MANDI053,Wheat,Local,21.387999999999998,TONNE,99.0,21.39,213.9,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0019691,2026-08-24,MANDI013,Wheat,Pusa-1121,31.441000000000003,TONNE,52.0,31.44,314.40000000000003,VALID,Aurangabad Market,Patiala,Punjab,Private
ARR0013042,2026-07-20,MANDI001,Cotton,Premium,288.01 qtl,QTL,49.0,288.01,288.01,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0014596,2026-06-29,MANDI041,Sugarcane,Pusa-1121,323.35,QTL,135.0,323.35,323.35,VALID,Gurgaon Grain Market,Fatehabad,Haryana,APMC
ARR0003933,2026-07-16,MANDI001,Maize,HD-2967,445.79,QTL,121.0,445.79,445.79,VALID,Hyderabad Mandi,Ludhiana,Punjab,Private
ARR0014671,2026-06-20,MANDI038,Cotton,Local,341.93 qtl,QTL,83.0,341.93,341.93,VALID,Jalandhar Mandi,Kurukshetra,Haryana,Private
ARR0019599,2026-03-13,MANDI045,Sugarcane,Premium,20.732,TONNE,16.0,20.73,207.3,VALID,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
ARR0019806,2026-07-16,MANDI019,Wheat,HD-2967,47842.0,UNKNOWN,13.0,47842.0,,UNKNOWN_UNIT,Karimnagar Grain Market,Moga,Punjab,Private
ARR0015503,2026-07-24,MANDI053,Wheat,,"40,584.0 KG",KG,39.0,40584.0,405.84,VALID,Panihati Market,Saharanpur,Uttar Pradesh,APMC
ARR0002510,2026-08-20,MANDI027,Wheat,Pusa-1121,59.8,QTL,38.0,59.8,59.8,VALID,Kochi APMC,Hisar,Haryana,APMC
ARR0007282,2026-08-10,MANDI034,Maize,Pusa-1121,34.900999999999996,TONNE,125.0,34.9,349.0,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0009245,2026-09-08,MANDI051,Cotton,Pusa-1121,95.44,QTL,108.0,95.44,95.44,VALID,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
ARR0021379,2026-03-28,MANDI032,Cotton,Hybrid,"18,669.0 KG",KG,109.0,18669.0,186.69,VALID,Chapra Grain Market,,Haryana,Private
ARR0004068,2026-02-09,MANDI028,Cotton,Premium,55.08,QTL,54.0,55.08,55.08,VALID,Machilipatnam APMC,Hisar,Haryana,Unknown
ARR0013101,2026-04-24,MANDI042,Maize,,33.236000000000004,TONNE,99.0,33.24,332.40000000000003,VALID,Erode Mandi,Fatehabad,Haryana,Private
ARR0003146,2026-03-30,MANDI022,Rice,Hybrid,65.28,QTL,123.0,65.28,65.28,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0022740,2026-07-14,MANDI011,Maize,Local,276.59,QTL,54.0,276.59,276.59,VALID,Arrah Mandi,Patiala,Punjab,Unknown
ARR0017514,2026-03-09,MANDI050,Rice,Premium,34637.0,KG,,34637.0,346.37,VALID,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
ARR0008698,2026-01-14,MANDI037,Cotton,Pusa-1121,212.03,QTL,67.0,212.03,212.03,VALID,Jorhat Grain Market,Kurukshetra,Haryana,APMC
ARR0005132,2026-03-09,MANDI056,Maize,Premium,96.89,QTL,84.0,96.89,96.89,VALID,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
ARR0016925,2026-03-15,MANDI052,Sugarcane,PBW-343,273.03,QTL,47.0,273.03,273.03,VALID,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
ARR0007397,2026-02-05,MANDI022,Maize,HD-2967,49.637,TONNE,100.0,49.64,496.4,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0019389,2026-04-09,MANDI034,Maize,Hybrid,42.06 qtl,QTL,88.0,42.06,42.06,VALID,Ludhiana Grain Market,Ambala,Haryana,Unknown
ARR0011561,2026-03-12,MANDI022,Cotton,PBW-343,28480.0,KG,135.0,28480.0,284.8,VALID,Eluru APMC,Karnal,Haryana,Unknown
ARR0017139,2026-08-22,MANDI046,Cotton,Pusa-1121,7170.999999999999,UNKNOWN,14.0,7171.0,,UNKNOWN_UNIT,Baranagar Market,,Uttar Pradesh,Private
