sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent,temperature_raw,temperature_numeric,temp_unit_clean,temperature_c,rainfall_raw,rain_unit_clean,rainfall_mm,timestamp_raw,timestamp_ist,date
SEN049,2026-04-22 23:13:46 IST,90.5,°F,5.9,millimeters,42.0,90.5,90.5,f,32.5,5.9,mm,5.9,2026-04-22 23:13:46 IST,2026-04-22 23:13:46+05:30,2026-04-22
UNKNOWN,2026-04-18 03:55:37 IST,28.2,°C,0.13,in,,28.2,28.2,c,28.2,0.13,in,3.3,2026-04-18 03:55:37 IST,2026-04-18 03:55:37+05:30,2026-04-18
SEN032,2026-07-07 15:27:20 UTC,87.3,°F,1.53,inches,84.0,87.3,87.3,f,30.72,1.53,in,38.86,2026-07-07 15:27:20 UTC,2026-07-07 20:57:20+05:30,2026-07-07
SEN022,2026-05-15 07:14:24 IST,73,F,46.1,mm,82.0,73,73.0,f,22.78,46.1,mm,46.1,2026-05-15 07:14:24 IST,2026-05-15 07:14:24+05:30,2026-05-15
SEN018,2026-02-13 05:30:00 UTC,26.7,Celsius,21.5,millimeters,61.0,26.7,26.7,c,26.7,21.5,mm,21.5,2026-02-13 05:30:00 UTC,2026-02-13 11:00:00+05:30,2026-02-13
SEN032,2026-08-30 02:20:41 IST,68.7,F,1.56,in,65.0,68.7,68.7,f,20.39,1.56,in,39.62,2026-08-30 02:20:41 IST,2026-08-30 02:20:41+05:30,2026-08-30
SEN029,2026-09-06 22:24:47 IST,37.3,c,1.6,millimeters,71.0,37.3,37.3,c,37.3,1.6,mm,1.6,2026-09-06 22:24:47 IST,2026-09-06 22:24:47+05:30,2026-09-06
SEN023,,30.4,C,15.3,MM,48.0,30.4,30.4,c,30.4,15.3,mm,15.3,,,
SEN002,2026-02-15 01:40:25 IST,17.7,C,0.89,in,39.0,17.7,17.7,c,17.7,0.89,in,22.61,2026-02-15 01:40:25 IST,2026-02-15 01:40:25+05:30,2026-02-15
SEN008,06-23-2026 03:39 AM,32.2,°C,1.5,millimeters,81.0,32.2,32.2,c,32.2,1.5,mm,1.5,06-23-2026 03:39 AM,2026-06-23 03:39:00+05:30,2026-06-23
UNKNOWN,20/07/2026 09:56,27,c,22.4,MM,,27,27.0,c,27.0,22.4,mm,22.4,20/07/2026 09:56,2026-07-20 09:56:00+05:30,2026-07-20
SEN031,2026-02-25 08:47:18 IST,102,°F,1.2,millimeters,85.0,102,102.0,f,38.89,1.2,mm,1.2,2026-02-25 08:47:18 IST,2026-02-25 08:47:18+05:30,2026-02-25
SEN002,2026-08-06 21:25:06 UTC,84,f,0.2,inch,72.0,84,84.0,f,28.89,0.2,in,5.08,2026-08-06 21:25:06 UTC,2026-08-07 02:55:06+05:30,2026-08-07
SEN038,2026-04-19 18:34:47 IST,22,Celsius,23.7,MM,72.0,22,22.0,c,22.0,23.7,mm,23.7,2026-04-19 18:34:47 IST,2026-04-19 18:34:47+05:30,2026-04-19
SEN043,2026-07-11 02:34:19 UTC,15.5,Celsius,24.3,mm,57.0,15.5,15.5,c,15.5,24.3,mm,24.3,2026-07-11 02:34:19 UTC,2026-07-11 08:04:19+05:30,2026-07-11
SEN047,2026-02-17 13:33:53 IST,33.5,°C,28.4,millimeters,77.0,33.5,33.5,c,33.5,28.4,mm,28.4,2026-02-17 13:33:53 IST,2026-02-17 13:33:53+05:30,2026-02-17
SEN011,2026-09-01 21:15:42 IST,63.9,f,28.7,millimeters,47.0,63.9,63.9,f,17.72,28.7,mm,28.7,2026-09-01 21:15:42 IST,2026-09-01 21:15:42+05:30,2026-09-01
SEN021,2026-01-24 17:56:04 UTC,61.7,Fahrenheit,1.47,inch,46.0,61.7,61.7,f,16.5,1.47,in,37.34,2026-01-24 17:56:04 UTC,2026-01-24 23:26:04+05:30,2026-01-24
SEN002,,90.9,Fahrenheit,11.4,millimeters,85.0,90.9,90.9,f,32.72,11.4,mm,11.4,,,
SEN035,,102.9,F,26.0,mm,84.0,102.9,102.9,f,39.39,26.0,mm,26.0,,,
SEN013,2026-06-27 01:28:12 UTC,36,C,1.77,in,,36,36.0,c,36.0,1.77,in,44.96,2026-06-27 01:28:12 UTC,2026-06-27 06:58:12+05:30,2026-06-27
SEN028,2026-06-15 22:18:33 UTC,87.6,Fahrenheit,0.02,in,44.0,87.6,87.6,f,30.89,0.02,in,0.51,2026-06-15 22:18:33 UTC,2026-06-16 03:48:33+05:30,2026-06-16
SEN013,2026-02-28 05:58:27,34.9°C,,4.2,MM,83.0,34.9°C,34.9,c,34.9,4.2,mm,4.2,2026-02-28 05:58:27,2026-02-28 05:58:27+05:30,2026-02-28
SEN008,2026-05-29 07:11:34 IST,74.3,F,2.6,millimeters,85.0,74.3,74.3,f,23.5,2.6,mm,2.6,2026-05-29 07:11:34 IST,2026-05-29 07:11:34+05:30,2026-05-29
SEN006,2026-02-14 12:52:02 IST,32.3,°C,22.3,mm,57.0,32.3,32.3,c,32.3,22.3,mm,22.3,2026-02-14 12:52:02 IST,2026-02-14 12:52:02+05:30,2026-02-14
SEN025,2026-07-23 00:02:46,64.2,f,3.7,millimeters,76.0,64.2,64.2,f,17.89,3.7,mm,3.7,2026-07-23 00:02:46,2026-07-23 00:02:46+05:30,2026-07-23
SEN019,2026-01-02 01:41:19 UTC,38.8,C,20.3,mm,45.0,38.8,38.8,c,38.8,20.3,mm,20.3,2026-01-02 01:41:19 UTC,2026-01-02 07:11:19+05:30,2026-01-02
SEN003,2026-05-08 04:08:53 UTC,85.5,Fahrenheit,,mm,48.0,85.5,85.5,f,29.72,-40.4,mm,,2026-05-08 04:08:53 UTC,2026-05-08 09:38:53+05:30,2026-05-08
SEN028,2026-01-13 13:52:35 IST,71.1,Fahrenheit,26.5,mm,50.0,71.1,71.1,f,21.72,26.5,mm,26.5,2026-01-13 13:52:35 IST,2026-01-13 13:52:35+05:30,2026-01-13
SEN004,2026-01-26 12:25:05 IST,32.7,c,1.79,inches,95.0,32.7,32.7,c,32.7,1.79,in,45.47,2026-01-26 12:25:05 IST,2026-01-26 12:25:05+05:30,2026-01-26
SEN009,,36.8,°C,31.3,mm,87.0,36.8,36.8,c,36.8,31.3,mm,31.3,,,
SEN011,2026-08-15 16:50:03 UTC,59.2,F,7.2,MM,88.0,59.2,59.2,f,15.11,7.2,mm,7.2,2026-08-15 16:50:03 UTC,2026-08-15 22:20:03+05:30,2026-08-15
SEN042,2026-05-07 05:55:32 UTC,24.9°C,,10.3,millimeters,61.0,24.9°C,24.9,c,24.9,10.3,mm,10.3,2026-05-07 05:55:32 UTC,2026-05-07 11:25:32+05:30,2026-05-07
SEN027,2026-08-30 09:48:58,85.8,f,1.28,in,74.0,85.8,85.8,f,29.89,1.28,in,32.51,2026-08-30 09:48:58,2026-08-30 09:48:58+05:30,2026-08-30
SEN018,2026-03-29 16:31:50 UTC,31.2,°C,39.5,MM,93.0,31.2,31.2,c,31.2,39.5,mm,39.5,2026-03-29 16:31:50 UTC,2026-03-29 22:01:50+05:30,2026-03-29
SEN006,,64.8,F,35.8,MM,75.0,64.8,64.8,f,18.22,35.8,mm,35.8,,,
SEN005,2026-06-07 13:05:51 UTC,84,°F,7.6,mm,35.0,84,84.0,f,28.89,7.6,mm,7.6,2026-06-07 13:05:51 UTC,2026-06-07 18:35:51+05:30,2026-06-07
SEN047,2026-02-03 20:39:33 IST,37.8,Celsius,3.0,mm,67.0,37.8,37.8,c,37.8,3.0,mm,3.0,2026-02-03 20:39:33 IST,2026-02-03 20:39:33+05:30,2026-02-03
SEN024,2026-06-30 16:04:30,76.8,°F,0.72,in,69.0,76.8,76.8,f,24.89,0.72,in,18.29,2026-06-30 16:04:30,2026-06-30 16:04:30+05:30,2026-06-30
SEN043,2026-08-15 09:29:28 UTC,82.4,Fahrenheit,,mm,,82.4,82.4,f,28.0,-9.6,mm,,2026-08-15 09:29:28 UTC,2026-08-15 14:59:28+05:30,2026-08-15
SEN042,18-Apr-2026 14:35:22,88.3,f,13.4,millimeters,41.0,88.3,88.3,f,31.28,13.4,mm,13.4,18-Apr-2026 14:35:22,2026-04-18 14:35:22+05:30,2026-04-18
SEN027,2026-04-12 12:01:25 IST,17.8,C,18.8,millimeters,72.0,17.8,17.8,c,17.8,18.8,mm,18.8,2026-04-12 12:01:25 IST,2026-04-12 12:01:25+05:30,2026-04-12
SEN021,2026-04-18 08:12:06 IST,23.1°C,,1.84,inch,,23.1°C,23.1,c,23.1,1.84,in,46.74,2026-04-18 08:12:06 IST,2026-04-18 08:12:06+05:30,2026-04-18
SEN009,2026-07-31 15:29:39 IST,68,°F,23.5,mm,89.0,68,68.0,f,20.0,23.5,mm,23.5,2026-07-31 15:29:39 IST,2026-07-31 15:29:39+05:30,2026-07-31
SEN008,2026-08-28 20:54:49 IST,20.7,°C,26.9,millimeters,70.0,20.7,20.7,c,20.7,26.9,mm,26.9,2026-08-28 20:54:49 IST,2026-08-28 20:54:49+05:30,2026-08-28
SEN029,2026-05-10 14:50:29 IST,26,C,0.18,in,92.0,26,26.0,c,26.0,0.18,in,4.57,2026-05-10 14:50:29 IST,2026-05-10 14:50:29+05:30,2026-05-10
UNKNOWN,2026-07-01 12:07:34 UTC,70.5,f,1.34,inches,62.0,70.5,70.5,f,21.39,1.34,in,34.04,2026-07-01 12:07:34 UTC,2026-07-01 17:37:34+05:30,2026-07-01
SEN015,2026-03-09 14:28:51 UTC,30.7,°C,,mm,63.0,30.7,30.7,c,30.7,-31.1,mm,,2026-03-09 14:28:51 UTC,2026-03-09 19:58:51+05:30,2026-03-09
SEN028,2026-01-18 07:40:25,20.1,C,48.0,millimeters,81.0,20.1,20.1,c,20.1,48.0,mm,48.0,2026-01-18 07:40:25,2026-01-18 07:40:25+05:30,2026-01-18
SEN005,,102.6,Fahrenheit,16.0,millimeters,80.0,102.6,102.6,f,39.22,16.0,mm,16.0,,,
SEN046,27-Aug-2026 08:12:32,29.2,c,7.2,millimeters,,29.2,29.2,c,29.2,7.2,mm,7.2,27-Aug-2026 08:12:32,2026-08-27 08:12:32+05:30,2026-08-27
SEN030,2026-06-22 12:34:04,32.5,c,25.3,mm,76.0,32.5,32.5,c,32.5,25.3,mm,25.3,2026-06-22 12:34:04,2026-06-22 12:34:04+05:30,2026-06-22
SEN038,2026-08-09 04:37:43 IST,102.6,°F,10.5,millimeters,72.0,102.6,102.6,f,39.22,10.5,mm,10.5,2026-08-09 04:37:43 IST,2026-08-09 04:37:43+05:30,2026-08-09
SEN044,,76.3,F,0.41,inch,83.0,76.3,76.3,f,24.61,0.41,in,10.41,,,
SEN022,31/08/2026 13:04,32.2,C,23.7,MM,,32.2,32.2,c,32.2,23.7,mm,23.7,31/08/2026 13:04,2026-08-31 13:04:00+05:30,2026-08-31
SEN047,2026-06-15 07:48:00 IST,18.6,Celsius,1.7,inches,38.0,18.6,18.6,c,18.6,1.7,in,43.18,2026-06-15 07:48:00 IST,2026-06-15 07:48:00+05:30,2026-06-15
SEN008,,93,f,8.7,MM,,93,93.0,f,33.89,8.7,mm,8.7,,,
SEN017,2026-04-23 08:07:11,70.7,Fahrenheit,22.7,MM,33.0,70.7,70.7,f,21.5,22.7,mm,22.7,2026-04-23 08:07:11,2026-04-23 08:07:11+05:30,2026-04-23
SEN018,2026-07-27 01:34:41 IST,74.8,Fahrenheit,,mm,86.0,74.8,74.8,f,23.78,-44.8,mm,,2026-07-27 01:34:41 IST,2026-07-27 01:34:41+05:30,2026-07-27
SEN011,2026-04-15 06:45:15 IST,18.8°C,,42.5,MM,73.0,18.8°C,18.8,c,18.8,42.5,mm,42.5,2026-04-15 06:45:15 IST,2026-04-15 06:45:15+05:30,2026-04-15
SEN013,2026-01-15 12:45:17 UTC,95.5,Fahrenheit,,mm,,95.5,95.5,f,35.28,-18.9,mm,,2026-01-15 12:45:17 UTC,2026-01-15 18:15:17+05:30,2026-01-15
SEN027,2026-04-26 19:42:30 UTC,31,°C,43.2,millimeters,77.0,31,31.0,c,31.0,43.2,mm,43.2,2026-04-26 19:42:30 UTC,2026-04-27 01:12:30+05:30,2026-04-27
SEN026,2026-04-23 12:00:53 IST,33.7,C,,mm,54.0,33.7,33.7,c,33.7,-10.3,mm,,2026-04-23 12:00:53 IST,2026-04-23 12:00:53+05:30,2026-04-23
SEN046,2026-02-19 00:45:24 UTC,16.1,Celsius,32.5,mm,57.0,16.1,16.1,c,16.1,32.5,mm,32.5,2026-02-19 00:45:24 UTC,2026-02-19 06:15:24+05:30,2026-02-19
SEN004,2026-04-16 17:27:58 IST,72.5,Fahrenheit,,mm,65.0,72.5,72.5,f,22.5,-17.8,mm,,2026-04-16 17:27:58 IST,2026-04-16 17:27:58+05:30,2026-04-16
SEN023,2026-01-01 00:29:57 IST,17.6,c,7.9,MM,85.0,17.6,17.6,c,17.6,7.9,mm,7.9,2026-01-01 00:29:57 IST,2026-01-01 00:29:57+05:30,2026-01-01
SEN004,07-09-2026 08:08 AM,24.1,C,14.0,millimeters,46.0,24.1,24.1,c,24.1,14.0,mm,14.0,07-09-2026 08:08 AM,2026-07-09 08:08:00+05:30,2026-07-09
SEN049,2026-03-05 14:30:09 UTC,18.3°C,,1.53,inches,73.0,18.3°C,18.3,c,18.3,1.53,in,38.86,2026-03-05 14:30:09 UTC,2026-03-05 20:00:09+05:30,2026-03-05
SEN015,2026-08-12 03:32:03 UTC,23.8,C,18.0,MM,65.0,23.8,23.8,c,23.8,18.0,mm,18.0,2026-08-12 03:32:03 UTC,2026-08-12 09:02:03+05:30,2026-08-12
SEN016,,28.1,C,1.4,inches,36.0,28.1,28.1,c,28.1,1.4,in,35.56,,,
SEN016,2026-08-20 06:17:23 UTC,59.2,°F,14.0,mm,77.0,59.2,59.2,f,15.11,14.0,mm,14.0,2026-08-20 06:17:23 UTC,2026-08-20 11:47:23+05:30,2026-08-20
SEN047,2026-02-16 06:27:36 IST,59.7,f,23.8,millimeters,54.0,59.7,59.7,f,15.39,23.8,mm,23.8,2026-02-16 06:27:36 IST,2026-02-16 06:27:36+05:30,2026-02-16
SEN033,02-01-2026 07:44 PM,30.4,°C,34.0,millimeters,79.0,30.4,30.4,c,30.4,34.0,mm,34.0,02-01-2026 07:44 PM,2026-02-01 19:44:00+05:30,2026-02-01
SEN049,2026-05-30 19:55:55 IST,36.7°C,,0.06,inch,42.0,36.7°C,36.7,c,36.7,0.06,in,1.52,2026-05-30 19:55:55 IST,2026-05-30 19:55:55+05:30,2026-05-30
SEN038,2026-03-26 11:14:29 UTC,15.9,Celsius,,mm,47.0,15.9,15.9,c,15.9,-50.0,mm,,2026-03-26 11:14:29 UTC,2026-03-26 16:44:29+05:30,2026-03-26
SEN040,2026-08-11 16:06:47 IST,88.9,f,8.7,MM,35.0,88.9,88.9,f,31.61,8.7,mm,8.7,2026-08-11 16:06:47 IST,2026-08-11 16:06:47+05:30,2026-08-11
SEN048,2026-02-19 07:18:29 UTC,25.9°C,,0.58,inch,57.0,25.9°C,25.9,c,25.9,0.58,in,14.73,2026-02-19 07:18:29 UTC,2026-02-19 12:48:29+05:30,2026-02-19
SEN028,,37.0°C,,10.4,millimeters,59.0,37.0°C,37.0,c,37.0,10.4,mm,10.4,,,
SEN005,2026-01-23 01:26:44 IST,29,C,,mm,45.0,29,29.0,c,29.0,-6.2,mm,,2026-01-23 01:26:44 IST,2026-01-23 01:26:44+05:30,2026-01-23
SEN020,16/05/2026 06:14,22.6,°C,1.15,inches,79.0,22.6,22.6,c,22.6,1.15,in,29.21,16/05/2026 06:14,2026-05-16 06:14:00+05:30,2026-05-16
SEN029,2026-07-16 15:50:20 UTC,35.6,°C,,mm,74.0,35.6,35.6,c,35.6,-3.6,mm,,2026-07-16 15:50:20 UTC,2026-07-16 21:20:20+05:30,2026-07-16
SEN015,,62.4,Fahrenheit,12.7,MM,53.0,62.4,62.4,f,16.89,12.7,mm,12.7,,,
UNKNOWN,2026-08-23 05:59:20 IST,64.8,°F,30.5,MM,,64.8,64.8,f,18.22,30.5,mm,30.5,2026-08-23 05:59:20 IST,2026-08-23 05:59:20+05:30,2026-08-23
SEN025,2026-05-13 21:19:02 UTC,77.9,°F,1.1,millimeters,45.0,77.9,77.9,f,25.5,1.1,mm,1.1,2026-05-13 21:19:02 UTC,2026-05-14 02:49:02+05:30,2026-05-14
SEN029,2026-04-15 20:23:50 UTC,30.9°C,,0.48,in,,30.9°C,30.9,c,30.9,0.48,in,12.19,2026-04-15 20:23:50 UTC,2026-04-16 01:53:50+05:30,2026-04-16
SEN034,10-Aug-2026 20:17:51,18.8,Celsius,3.7,mm,92.0,18.8,18.8,c,18.8,3.7,mm,3.7,10-Aug-2026 20:17:51,2026-08-10 20:17:51+05:30,2026-08-10
SEN048,2026-04-13 11:27:59 UTC,66,°F,0.67,in,53.0,66,66.0,f,18.89,0.67,in,17.02,2026-04-13 11:27:59 UTC,2026-04-13 16:57:59+05:30,2026-04-13
SEN008,2026-06-13T14:25:38,22.2,Celsius,33.6,mm,31.0,22.2,22.2,c,22.2,33.6,mm,33.6,2026-06-13T14:25:38,2026-06-13 14:25:38+05:30,2026-06-13
SEN018,2026-01-01 10:34:39 IST,94.3,Fahrenheit,7.3,millimeters,76.0,94.3,94.3,f,34.61,7.3,mm,7.3,2026-01-01 10:34:39 IST,2026-01-01 10:34:39+05:30,2026-01-01
SEN024,2026-05-29 05:12:25 IST,21.9,°C,29.7,MM,53.0,21.9,21.9,c,21.9,29.7,mm,29.7,2026-05-29 05:12:25 IST,2026-05-29 05:12:25+05:30,2026-05-29
SEN025,2026-02-14 17:51:09 IST,16.0°C,,33.7,MM,44.0,16.0°C,16.0,c,16.0,33.7,mm,33.7,2026-02-14 17:51:09 IST,2026-02-14 17:51:09+05:30,2026-02-14
SEN001,2026-01-23 01:22:42 UTC,78.4,°F,0.79,inches,45.0,78.4,78.4,f,25.78,0.79,in,20.07,2026-01-23 01:22:42 UTC,2026-01-23 06:52:42+05:30,2026-01-23
SEN020,2026-06-12 18:53:18 IST,22.5°C,,1.42,inches,76.0,22.5°C,22.5,c,22.5,1.42,in,36.07,2026-06-12 18:53:18 IST,2026-06-12 18:53:18+05:30,2026-06-12
SEN043,,77,f,,mm,46.0,77,77.0,f,25.0,-9.3,mm,,,,
SEN027,2026-07-26 02:41:32 UTC,62.4,°F,1.51,in,74.0,62.4,62.4,f,16.89,1.51,in,38.35,2026-07-26 02:41:32 UTC,2026-07-26 08:11:32+05:30,2026-07-26
SEN029,2026-06-03 13:46:37 IST,23.3,c,,,91.0,23.3,23.3,c,23.3,,,,2026-06-03 13:46:37 IST,2026-06-03 13:46:37+05:30,2026-06-03
SEN019,2026-05-30 08:57:26 IST,17.9,c,16.6,MM,65.0,17.9,17.9,c,17.9,16.6,mm,16.6,2026-05-30 08:57:26 IST,2026-05-30 08:57:26+05:30,2026-05-30
SEN019,2026-01-06 11:57:56 UTC,76.3,f,,,68.0,76.3,76.3,f,24.61,,,,2026-01-06 11:57:56 UTC,2026-01-06 17:27:56+05:30,2026-01-06
SEN001,2026-01-18 08:48:59 IST,19.8°C,,3.6,MM,39.0,19.8°C,19.8,c,19.8,3.6,mm,3.6,2026-01-18 08:48:59 IST,2026-01-18 08:48:59+05:30,2026-01-18
SEN006,2026-06-23 12:45:08 UTC,38,c,40.0,mm,77.0,38,38.0,c,38.0,40.0,mm,40.0,2026-06-23 12:45:08 UTC,2026-06-23 18:15:08+05:30,2026-06-23
SEN037,15-Feb-2026 04:08:49,24.5,C,0.54,inch,81.0,24.5,24.5,c,24.5,0.54,in,13.72,15-Feb-2026 04:08:49,2026-02-15 04:08:49+05:30,2026-02-15
SEN006,2026-01-11 21:27:12 IST,17.3,c,11.3,millimeters,86.0,17.3,17.3,c,17.3,11.3,mm,11.3,2026-01-11 21:27:12 IST,2026-01-11 21:27:12+05:30,2026-01-11
SEN019,2026-08-05 11:58:11 IST,17.9,°C,43.3,millimeters,80.0,17.9,17.9,c,17.9,43.3,mm,43.3,2026-08-05 11:58:11 IST,2026-08-05 11:58:11+05:30,2026-08-05
SEN003,2026-06-03 08:53:06 UTC,31.3,°C,48.2,millimeters,35.0,31.3,31.3,c,31.3,48.2,mm,48.2,2026-06-03 08:53:06 UTC,2026-06-03 14:23:06+05:30,2026-06-03
SEN033,,28,°C,26.3,MM,54.0,28,28.0,c,28.0,26.3,mm,26.3,,,
SEN032,2026-02-26 04:34:08 IST,25.6,C,1.93,inch,80.0,25.6,25.6,c,25.6,1.93,in,49.02,2026-02-26 04:34:08 IST,2026-02-26 04:34:08+05:30,2026-02-26
SEN012,2026-04-02 17:32:21 IST,70.3,F,0.29,inch,69.0,70.3,70.3,f,21.28,0.29,in,7.37,2026-04-02 17:32:21 IST,2026-04-02 17:32:21+05:30,2026-04-02
SEN002,2026-06-21 02:26:05 IST,90.7,°F,7.4,millimeters,62.0,90.7,90.7,f,32.61,7.4,mm,7.4,2026-06-21 02:26:05 IST,2026-06-21 02:26:05+05:30,2026-06-21
SEN019,2026-07-27 03:35:46 UTC,89.4,F,47.8,mm,69.0,89.4,89.4,f,31.89,47.8,mm,47.8,2026-07-27 03:35:46 UTC,2026-07-27 09:05:46+05:30,2026-07-27
SEN010,2026-06-12 08:20:40 IST,60.8,Fahrenheit,20.6,mm,56.0,60.8,60.8,f,16.0,20.6,mm,20.6,2026-06-12 08:20:40 IST,2026-06-12 08:20:40+05:30,2026-06-12
SEN008,2026-08-15 09:16:34 IST,18.2,C,35.5,MM,34.0,18.2,18.2,c,18.2,35.5,mm,35.5,2026-08-15 09:16:34 IST,2026-08-15 09:16:34+05:30,2026-08-15
SEN003,2026-02-10 10:18:17 UTC,65.8,Fahrenheit,7.9,mm,87.0,65.8,65.8,f,18.78,7.9,mm,7.9,2026-02-10 10:18:17 UTC,2026-02-10 15:48:17+05:30,2026-02-10
SEN040,13/03/2026,25.4°C,,3.0,millimeters,77.0,25.4°C,25.4,c,25.4,3.0,mm,3.0,13/03/2026,2026-03-13 00:00:00+05:30,2026-03-13
SEN001,2026-04-27 08:32:17 IST,25,C,,,37.0,25,25.0,c,25.0,,,,2026-04-27 08:32:17 IST,2026-04-27 08:32:17+05:30,2026-04-27
SEN027,2026-01-24 14:39:55 UTC,85.6,f,,mm,73.0,85.6,85.6,f,29.78,-44.1,mm,,2026-01-24 14:39:55 UTC,2026-01-24 20:09:55+05:30,2026-01-24
SEN034,2026-07-08 04:09:11 IST,21.5,°C,34.6,mm,63.0,21.5,21.5,c,21.5,34.6,mm,34.6,2026-07-08 04:09:11 IST,2026-07-08 04:09:11+05:30,2026-07-08
SEN010,2026-06-17 07:57:02 IST,25.6°C,,42.5,MM,50.0,25.6°C,25.6,c,25.6,42.5,mm,42.5,2026-06-17 07:57:02 IST,2026-06-17 07:57:02+05:30,2026-06-17
SEN005,2026-05-19 01:15:47 UTC,21.4,Celsius,0.99,inches,91.0,21.4,21.4,c,21.4,0.99,in,25.15,2026-05-19 01:15:47 UTC,2026-05-19 06:45:47+05:30,2026-05-19
SEN050,,21.3,Celsius,16.8,MM,62.0,21.3,21.3,c,21.3,16.8,mm,16.8,,,
SEN050,2026-08-27 22:49:43 UTC,16.9,°C,1.75,in,55.0,16.9,16.9,c,16.9,1.75,in,44.45,2026-08-27 22:49:43 UTC,2026-08-28 04:19:43+05:30,2026-08-28
SEN029,2026-01-18 12:21:28 IST,32.7°C,,0.1,inch,82.0,32.7°C,32.7,c,32.7,0.1,in,2.54,2026-01-18 12:21:28 IST,2026-01-18 12:21:28+05:30,2026-01-18
SEN044,21/05/2026,66.4,Fahrenheit,36.2,MM,32.0,66.4,66.4,f,19.11,36.2,mm,36.2,21/05/2026,2026-05-21 00:00:00+05:30,2026-05-21
SEN004,2026-01-04 20:30:38 IST,77.5,F,15.7,mm,52.0,77.5,77.5,f,25.28,15.7,mm,15.7,2026-01-04 20:30:38 IST,2026-01-04 20:30:38+05:30,2026-01-04
SEN018,2026-04-19 19:25:19 IST,22.7,C,1.01,in,54.0,22.7,22.7,c,22.7,1.01,in,25.65,2026-04-19 19:25:19 IST,2026-04-19 19:25:19+05:30,2026-04-19
SEN025,2026-04-02 02:44:29 UTC,83.3,°F,,,49.0,83.3,83.3,f,28.5,,,,2026-04-02 02:44:29 UTC,2026-04-02 08:14:29+05:30,2026-04-02
SEN004,2026-08-17 17:23:20 IST,37.5,C,0.84,in,89.0,37.5,37.5,c,37.5,0.84,in,21.34,2026-08-17 17:23:20 IST,2026-08-17 17:23:20+05:30,2026-08-17
UNKNOWN,,60.8,Fahrenheit,,,31.0,60.8,60.8,f,16.0,,,,,,
SEN041,2026-08-02 14:16:19 IST,98.8,f,38.0,millimeters,56.0,98.8,98.8,f,37.11,38.0,mm,38.0,2026-08-02 14:16:19 IST,2026-08-02 14:16:19+05:30,2026-08-02
SEN044,2026-01-28 14:20:30 IST,28.5°C,,0.43,in,32.0,28.5°C,28.5,c,28.5,0.43,in,10.92,2026-01-28 14:20:30 IST,2026-01-28 14:20:30+05:30,2026-01-28
SEN031,2026-02-26 10:01:31 IST,33.5°C,,30.0,MM,93.0,33.5°C,33.5,c,33.5,30.0,mm,30.0,2026-02-26 10:01:31 IST,2026-02-26 10:01:31+05:30,2026-02-26
SEN047,2026-06-07 16:06:58 IST,21.2°C,,15.6,millimeters,44.0,21.2°C,21.2,c,21.2,15.6,mm,15.6,2026-06-07 16:06:58 IST,2026-06-07 16:06:58+05:30,2026-06-07
SEN018,2026-03-13 17:27:49 UTC,19.8,c,30.5,mm,30.0,19.8,19.8,c,19.8,30.5,mm,30.5,2026-03-13 17:27:49 UTC,2026-03-13 22:57:49+05:30,2026-03-13
SEN024,2026-03-22 19:54:53 IST,59,Fahrenheit,18.0,mm,52.0,59,59.0,f,15.0,18.0,mm,18.0,2026-03-22 19:54:53 IST,2026-03-22 19:54:53+05:30,2026-03-22
SEN035,2026-01-16 19:09:32 IST,59.4,F,47.6,MM,54.0,59.4,59.4,f,15.22,47.6,mm,47.6,2026-01-16 19:09:32 IST,2026-01-16 19:09:32+05:30,2026-01-16
SEN005,,71.2,F,1.59,in,85.0,71.2,71.2,f,21.78,1.59,in,40.39,,,
SEN030,2026-03-17 02:29:39 IST,65.1,f,2.9,millimeters,36.0,65.1,65.1,f,18.39,2.9,mm,2.9,2026-03-17 02:29:39 IST,2026-03-17 02:29:39+05:30,2026-03-17
SEN033,22-Jun-2026 11:34:25,85.5,Fahrenheit,50.0,MM,38.0,85.5,85.5,f,29.72,50.0,mm,50.0,22-Jun-2026 11:34:25,2026-06-22 11:34:25+05:30,2026-06-22
SEN020,2026-06-05 23:05:21 IST,25.7°C,,36.8,mm,34.0,25.7°C,25.7,c,25.7,36.8,mm,36.8,2026-06-05 23:05:21 IST,2026-06-05 23:05:21+05:30,2026-06-05
SEN016,2026-04-05 10:27:13 UTC,31,Celsius,25.6,MM,52.0,31,31.0,c,31.0,25.6,mm,25.6,2026-04-05 10:27:13 UTC,2026-04-05 15:57:13+05:30,2026-04-05
SEN044,2026-06-29 08:48:48 IST,22.4,c,49.1,mm,83.0,22.4,22.4,c,22.4,49.1,mm,49.1,2026-06-29 08:48:48 IST,2026-06-29 08:48:48+05:30,2026-06-29
SEN024,2026-05-02 16:16:17 IST,29.4,c,0.41,in,65.0,29.4,29.4,c,29.4,0.41,in,10.41,2026-05-02 16:16:17 IST,2026-05-02 16:16:17+05:30,2026-05-02
SEN006,2026-07-25 02:25:36 IST,33.4,c,20.3,MM,57.0,33.4,33.4,c,33.4,20.3,mm,20.3,2026-07-25 02:25:36 IST,2026-07-25 02:25:36+05:30,2026-07-25
SEN012,2026-04-05 17:57:04 IST,39.4,°C,37.4,MM,31.0,39.4,39.4,c,39.4,37.4,mm,37.4,2026-04-05 17:57:04 IST,2026-04-05 17:57:04+05:30,2026-04-05
