trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,departure_datetime,arrival_datetime,transit_hours_final,transit_hours_imputed,vehicle_no_raw,vehicle_no_clean,mandi_id_raw,mandi_name,district,state,mandi_type
TRP004259,MANDI037,WH-North,25-Feb-2026 02:29:06,25/02/2026,10.5,512.3,km,RJ 19 AB 3195,DRV971,512.3,2026-02-25 02:29:06,2026-02-25 00:00:00,10.5,False,RJ 19 AB 3195,RJ19AB3195,MANDI037,Jorhat Grain Market,Kurukshetra,Haryana,APMC
TRP007311,MANDI032,WH-West,24-May-2026 01:14:27,2026-05-25 00:02:27,22.8,1008.7,km,RJ 85 BC 4962,DRV333,1008.7,2026-05-24 01:14:27,2026-05-25 00:02:27,22.8,False,RJ 85 BC 4962,RJ85BC4962,mandi032,Chapra Grain Market,,Haryana,Private
TRP000903,MANDI004,Export-Terminal,21-May-2026 14:01:52,,12.9,697.4,km,,,697.4,2026-05-21 14:01:52,,12.9,False,,,MANDI004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP002820,MANDI032,Export-Terminal,2026-05-13T01:30:23,05-13-2026 05:06 PM,15.6,934.2,km,hr 80-DF-1167,DRV462,934.2,2026-05-13 01:30:23,2026-05-13 17:06:00,15.6,False,hr 80-DF-1167,HR80DF1167,MANDI032,Chapra Grain Market,,Haryana,Private
TRP003823,MANDI056,WH-West,12/08/2026,2026-08-13 18:45:22,21.6,1128.7,km,PB59-BC-2718,DRV772,1128.7,2026-08-12 00:00:00,2026-08-13 18:45:22,21.6,False,PB59-BC-2718,PB59BC2718,MANDI056,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
TRP007752,MANDI047,WH-West,28/02/2026,01/03/2026,14.5,706.0,km,HR 29 DF 4459,DRV150,706.0,2026-02-28 00:00:00,2026-03-01 00:00:00,14.5,False,HR 29 DF 4459,HR29DF4459,MANDI047,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
TRP007509,MANDI057,WH-Central,22/08/2026,2026-08-22 18:53:31,6.9,333.7,km,PB-27-CD-1691,DRV378,333.7,2026-08-22 00:00:00,2026-08-22 18:53:31,6.9,False,PB-27-CD-1691,PB27CD1691,mandi_057,Gorakhpur APMC,Bareilly,,Direct
TRP009454,MANDI010,WH-South,15-Jun-2026 15:33:20,2026-06-15 23:09:20,7.6 hrs,329.1,km,HR-87-BC-1740,,329.1,2026-06-15 15:33:20,2026-06-15 23:09:20,7.6,False,HR-87-BC-1740,HR87BC1740,MANDI010,Dhule APMC,Jalandhar,Punjab,Direct
TRP004700,MANDI035,WH-West,2026-06-22T19:13:57,23/06/2026 01:43,6.5,346.9,km,UP-61-AB-9998,DRV459,346.9,2026-06-22 19:13:57,2026-06-23 01:43:00,6.5,False,UP-61-AB-9998,UP61AB9998,MANDI-035,Guntakal Mandi,Ambala,Haryana,APMC
TRP009277,MANDI024,WH-South,2026-08-31 08:50:44,,17.8,981.2,km,PB46-AB-6307,DRV387,981.2,2026-08-31 08:50:44,,17.8,False,PB46-AB-6307,PB46AB6307,MANDI024,Jaipur Mandi,Karnal,Haryana,APMC
TRP003803,MANDI006,WH-South,22/06/2026,2026-06-23 10:36:09,19.3,990.4,km,rj 85-BC-7031,,990.4,2026-06-22 00:00:00,2026-06-23 10:36:09,19.3,False,rj 85-BC-7031,RJ85BC7031,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP009225,MANDI021,Export-Terminal,17/03/2026 06:14,2026-03-17 22:26:38,16.2,743.8,km,PB 71 CD 8942,,743.8,2026-03-17 06:14:00,2026-03-17 22:26:38,16.2,False,PB 71 CD 8942,PB71CD8942,MANDI021,Guna Mandi,Ferozepur,Punjab,APMC
TRP006069,MANDI015,WH-North,11/02/2026 00:14,11-Feb-2026 13:26:44,13.2,704.0 KM,,PB-79-DF-1694,,704.0,2026-02-11 00:14:00,2026-02-11 13:26:44,13.2,False,PB-79-DF-1694,PB79DF1694,MANDI015,Amravati Grain Market,Bathinda,Punjab,APMC
TRP005811,MANDI046,WH-East,2026-09-06T22:11:48,09-07-2026 08:53 AM,10.7 hrs,369.4050595,miles,UP-57-AB-9189,DRV339,594.5,2026-09-06 22:11:48,2026-09-07 08:53:00,10.7,False,UP-57-AB-9189,UP57AB9189,MANDI-046,Baranagar Market,,Uttar Pradesh,Private
TRP003537,MANDI002,WH-North,2026-03-18 07:54:39,03-19-2026 01:24 AM,17.5,538.107286,miles,HR-68-CD-8094,,866.0,2026-03-18 07:54:39,2026-03-19 01:24:00,17.5,False,HR-68-CD-8094,HR68CD8094,mandi_002,Solapur Mandi,Ludhiana,,APMC
TRP003826,MANDI033,WH-North,29/08/2026,08-30-2026 03:42 AM,12.9,533.8,km,dl 26-CD-9867,,533.8,2026-08-29 00:00:00,2026-08-30 03:42:00,12.9,False,dl 26-CD-9867,DL26CD9867,MANDI033,South Dumdum Grain Market,Ambala,Haryana,APMC
TRP006643,MANDI016,WH-Central,05-13-2026 06:48 PM,2026-05-13 22:42:26,3.9,230.5,km,,DRV631,230.5,2026-05-13 18:48:00,2026-05-13 22:42:26,3.9,False,,,M016,Kulti APMC,Bathinda,Punjab,Unknown
TRP009737,MANDI035,WH-West,2026-05-16T21:40:53,2026-05-17 11:40:53,14.0,497.3453484,miles,dl 67-DF-8593,,800.4,2026-05-16 21:40:53,2026-05-17 11:40:53,14.0,False,dl 67-DF-8593,DL67DF8593,MANDI-035,Guntakal Mandi,Ambala,Haryana,APMC
TRP008955,MANDI006,WH-North,07-09-2026 10:02 AM,09/07/2026,11.7,377.4207454,miles,UP-97-CD-7008,DRV804,607.4,2026-07-09 10:02:00,2026-07-09 00:00:00,11.7,False,UP-97-CD-7008,UP97CD7008,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP004811,MANDI019,WH-West,2026-03-24 15:48:10,2026-03-25 04:30:10,12.7,697.6,km,DL64-CD-7185,DRV479,697.6,2026-03-24 15:48:10,2026-03-25 04:30:10,12.7,False,DL64-CD-7185,DL64CD7185,MANDI019,Karimnagar Grain Market,Moga,Punjab,Private
TRP001947,MANDI015,WH-East,26-Mar-2026 20:55:56,27/03/2026 18:37,21.7,1176.9,km,DL-67-CD-6405,DRV834,1176.9,2026-03-26 20:55:56,2026-03-27 18:37:00,21.7,False,DL-67-CD-6405,DL67CD6405,mandi_015,Amravati Grain Market,Bathinda,Punjab,APMC
TRP009071,MANDI009,WH-Central,07-18-2026 04:38 AM,2026-07-18T22:20:38,17.7,894.4 KM,,hr 73-BC-4133,DRV900,894.4,2026-07-18 04:38:00,2026-07-18 22:20:38,17.7,False,hr 73-BC-4133,HR73BC4133,009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP007767,MANDI001,WH-South,28/04/2026,2026-04-29T00:39:22,8.2,385.1,km,DL-28-AB-9999,DRV906,385.1,2026-04-28 00:00:00,2026-04-29 00:39:22,8.2,False,DL-28-AB-9999,DL28AB9999,MANDI001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP005336,MANDI011,WH-North,2026-03-07 13:27:35,08-Mar-2026 07:21:35,,835.8,km,HR 31 DF 7593,,835.8,2026-03-07 13:27:35,2026-03-08 07:21:35,17.9,True,HR 31 DF 7593,HR31DF7593,MANDI-011,Arrah Mandi,Patiala,Punjab,Unknown
TRP003489,MANDI022,WH-West,2026-05-25 16:43:00,,21.6,1041.7 KM,,UP-29-DF-8823,,1041.7,2026-05-25 16:43:00,,21.6,False,UP-29-DF-8823,UP29DF8823,MANDI022,Eluru APMC,Karnal,Haryana,Unknown
TRP001611,MANDI052,Export-Terminal,2026-06-26T00:36:11,26-Jun-2026 13:30:11,12.9,556.7,km,pb 14-CD-8240,DRV241,556.7,2026-06-26 00:36:11,2026-06-26 13:30:11,12.9,False,pb 14-CD-8240,PB14CD8240,MANDI052,Kakinada APMC,Saharanpur,Uttar Pradesh,Unknown
TRP008116,MANDI055,WH-Central,24/01/2026 23:21,,22.7,1023.5,km,RJ 23 BC 8680,DRV731,1023.5,2026-01-24 23:21:00,,22.7,False,RJ 23 BC 8680,RJ23BC8680,MANDI055,Chandigarh APMC,Bareilly,Uttar Pradesh,APMC
TRP007167,MANDI025,WH-Central,2026-07-09 09:50:40,10-Jul-2026 05:56:40,20.1,966.1,km,,DRV530,966.1,2026-07-09 09:50:40,2026-07-10 05:56:40,20.1,False,,,MANDI025,Dindigul APMC,Karnal,Haryana,APMC
TRP004678,MANDI049,WH-South,08-09-2026 08:14 PM,10/08/2026 05:50,9.6,459.8 KM,,PB 27 CD 4176,DRV433,459.8,2026-08-09 20:14:00,2026-08-10 05:50:00,9.6,False,PB 27 CD 4176,PB27CD4176,mandi_049,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh,Private
TRP004960,MANDI004,WH-South,01/08/2026 04:06,2026-08-01T17:06:34,13.0,589.3,km,,DRV667,589.3,2026-08-01 04:06:00,2026-08-01 17:06:34,13.0,False,,,mandi004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP007704,MANDI017,WH-South,05-Apr-2026 05:51:38,2026-04-05 18:03:38,12.2,621.1,km,HR 15 DF 3930,DRV840,621.1,2026-04-05 05:51:38,2026-04-05 18:03:38,12.2,False,HR 15 DF 3930,HR15DF3930,MANDI-017,Parbhani Market,,Punjab,Private
TRP005868,MANDI011,WH-West,2026-06-28T21:53:56,29/06/2026,9.5,429.8,km,hr 69-CD-8321,DRV915,429.8,2026-06-28 21:53:56,2026-06-29 00:00:00,9.5,False,hr 69-CD-8321,HR69CD8321,mandi011,Arrah Mandi,Patiala,Punjab,Unknown
TRP009116,MANDI042,WH-East,2026-05-18 03:55:23,2026-05-18 13:31:23,9.6,351.6338489,miles,DL-52-AB-5167,DRV764,565.9,2026-05-18 03:55:23,2026-05-18 13:31:23,9.6,False,DL-52-AB-5167,DL52AB5167,MANDI042,Erode Mandi,Fatehabad,Haryana,Private
TRP004762,MANDI053,WH-South,02-10-2026 10:07 PM,2026-02-11 13:37:46,15.5,888.7,km,HR-73-CD-9761,DRV896,888.7,2026-02-10 22:07:00,2026-02-11 13:37:46,15.5,False,HR-73-CD-9761,HR73CD9761,mandi_053,Panihati Market,Saharanpur,Uttar Pradesh,APMC
TRP002195,MANDI007,WH-South,10/03/2026 19:17,2026-03-11T13:41:28,18.4,877.0,km,UP-45-DF-6920,DRV817,877.0,2026-03-10 19:17:00,2026-03-11 13:41:28,18.4,False,UP-45-DF-6920,UP45DF6920,MANDI007,Nashik Mandi,Amritsar,Punjab,Private
TRP000883,MANDI012,WH-Central,2026-03-05 06:12:59,2026-03-05 19:18:59,13.1,659.9 KM,,UP-29-DF-9898,DRV434,659.9,2026-03-05 06:12:59,2026-03-05 19:18:59,13.1,False,UP-29-DF-9898,UP29DF9898,mandi_012,Gaya Grain Market,Patiala,Punjab,Unknown
TRP005702,MANDI047,WH-North,15-Jan-2026 16:14:58,16/01/2026 15:32,23.3,996.5 KM,,up 99-AB-6397,DRV529,996.5,2026-01-15 16:14:58,2026-01-16 15:32:00,23.3,False,up 99-AB-6397,UP99AB6397,MANDI-047,Orai Market,Muzaffarnagar,Uttar Pradesh,APMC
TRP005114,MANDI050,WH-South,2026-01-12 18:53:25,2026-01-13 09:35:25,14.7,795.8,km,HR35-CD-3624,,795.8,2026-01-12 18:53:25,2026-01-13 09:35:25,14.7,False,HR35-CD-3624,HR35CD3624,MANDI050,Durg Market,Muzaffarnagar,Uttar Pradesh,Unknown
TRP000558,MANDI005,WH-South,04-03-2026 03:34 AM,03-Apr-2026 10:16:31,6.7,336.2 KM,,RJ-10-CD-7112,DRV559,336.2,2026-04-03 03:34:00,2026-04-03 10:16:31,6.7,False,RJ-10-CD-7112,RJ10CD7112,MANDI-005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP008459,MANDI017,WH-Central,02-27-2026 07:17 AM,2026-02-28 00:11:16,,980.6,km,up 66-BC-9530,DRV303,980.6,2026-02-27 07:17:00,2026-02-28 00:11:16,16.9,True,up 66-BC-9530,UP66BC9530,MANDI-017,Parbhani Market,,Punjab,Private
TRP005140,MANDI007,WH-Central,09-06-2026 05:18 PM,07/09/2026 14:30,21.2,956.1,km,UP-74-BC-9064,DRV678,956.1,2026-09-06 17:18:00,2026-09-07 14:30:00,21.2,False,UP-74-BC-9064,UP74BC9064,MANDI007,Nashik Mandi,Amritsar,Punjab,Private
TRP001208,MANDI046,WH-East,10-Apr-2026 08:55:54,04-11-2026 05:31 AM,20.6,704.3861655999999,miles,PB-23-AB-2923,DRV484,1133.6,2026-04-10 08:55:54,2026-04-11 05:31:00,20.6,False,PB-23-AB-2923,PB23AB2923,mandi_046,Baranagar Market,,Uttar Pradesh,Private
TRP007657,MANDI029,WH-East,2026-06-14T09:23:06,14/06/2026 22:05,12.7,645.4 KM,,pb 86-CD-4051,DRV195,645.4,2026-06-14 09:23:06,2026-06-14 22:05:00,12.7,False,pb 86-CD-4051,PB86CD4051,MANDI029,Asansol Grain Market,Sirsa,Haryana,Direct
TRP001511,MANDI028,WH-East,14-Aug-2026 12:58:07,15-Aug-2026 05:46:07,16.8 hrs,741.4,km,DL-23-AB-8604,DRV815,741.4,2026-08-14 12:58:07,2026-08-15 05:46:07,16.8,False,DL-23-AB-8604,DL23AB8604,MANDI028,Machilipatnam APMC,Hisar,Haryana,Unknown
TRP008395,MANDI056,Export-Terminal,2026-04-07 11:30:55,07/04/2026 20:18,8.8,435.7 KM,,PB 46 AB 6807,DRV175,435.7,2026-04-07 11:30:55,2026-04-07 20:18:00,8.8,False,PB 46 AB 6807,PB46AB6807,MANDI056,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
TRP003830,MANDI017,WH-Central,2026-07-12 19:26:18,13/07/2026 03:08,-7.7,376.6,km,,DRV502,376.6,2026-07-12 19:26:18,2026-07-13 03:08:00,7.7,True,,,mandi_017,Parbhani Market,,Punjab,Private
TRP003733,MANDI057,WH-Central,2026-07-09 12:24:08,10/07/2026,21.2,1166.1 KM,,DL-10-AB-6544,DRV787,1166.1,2026-07-09 12:24:08,2026-07-10 00:00:00,21.2,False,DL-10-AB-6544,DL10AB6544,MANDI-057,Gorakhpur APMC,Bareilly,,Direct
TRP003212,MANDI009,WH-West,2026-05-01T13:46:32,,19.4,814.9,km,,,814.9,2026-05-01 13:46:32,,19.4,False,,,M009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP003631,MANDI042,WH-West,12/05/2026 11:41,2026-05-13T00:41:35,13.0,596.8,km,HR-76-BC-3884,DRV237,596.8,2026-05-12 11:41:00,2026-05-13 00:41:35,13.0,False,HR-76-BC-3884,HR76BC3884,MANDI042,Erode Mandi,Fatehabad,Haryana,Private
TRP001709,MANDI017,WH-East,06-18-2026 04:01 PM,,,724.3 KM,,up 36-CD-4326,DRV290,724.3,2026-06-18 16:01:00,,,False,up 36-CD-4326,UP36CD4326,mandi_017,Parbhani Market,,Punjab,Private
TRP001846,MANDI027,Export-Terminal,12/05/2026 10:30,13-May-2026 05:00:10,18.5 hrs,1070.3,km,UP-73-DF-9452,DRV925,1070.3,2026-05-12 10:30:00,2026-05-13 05:00:10,18.5,False,UP-73-DF-9452,UP73DF9452,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP000267,MANDI048,WH-East,12/02/2026,,19.0,930.5,km,,,930.5,2026-02-12 00:00:00,,19.0,False,,,mandi_048,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
TRP005986,MANDI033,WH-West,2026-01-25 05:45:10,,18.4 hrs,935.5,km,HR18-AB-5726,DRV174,935.5,2026-01-25 05:45:10,,18.4,False,HR18-AB-5726,HR18AB5726,mandi_033,South Dumdum Grain Market,Ambala,Haryana,APMC
TRP001141,MANDI043,WH-West,04/08/2026 15:19,,11.2,529.7,km,,DRV766,529.7,2026-08-04 15:19:00,,11.2,False,,,mandi_043,Danapur Mandi,Agra,Uttar Pradesh,Private
TRP003163,MANDI037,WH-West,2026-07-16 13:24:06,17/07/2026 07:36,18.2,1074.6,km,RJ36-AB-9199,DRV936,1074.6,2026-07-16 13:24:06,2026-07-17 07:36:00,18.2,False,RJ36-AB-9199,RJ36AB9199,mandi037,Jorhat Grain Market,Kurukshetra,Haryana,APMC
TRP006208,MANDI037,Export-Terminal,29/03/2026 21:27,30-Mar-2026 06:57:57,9.5,432.1,km,UP-95-CD-8064,DRV379,432.1,2026-03-29 21:27:00,2026-03-30 06:57:57,9.5,False,UP-95-CD-8064,UP95CD8064,MANDI037,Jorhat Grain Market,Kurukshetra,Haryana,APMC
TRP002047,MANDI039,WH-West,2026-08-13 14:07:38,14-Aug-2026 02:07:38,12.0,639.8,km,,DRV415,639.8,2026-08-13 14:07:38,2026-08-14 02:07:38,12.0,False,,,mandi039,Anand Grain Market,,Haryana,APMC
TRP003731,MANDI045,WH-North,2026-08-06 05:54:48,2026-08-06T21:12:48,15.3 hrs,473.4225649,miles,rj 38-DF-3619,DRV480,761.9,2026-08-06 05:54:48,2026-08-06 21:12:48,15.3,False,rj 38-DF-3619,RJ38DF3619,MANDI045,Farrukhabad Mandi,Meerut,Uttar Pradesh,Private
TRP001910,MANDI004,WH-West,20/06/2026 17:31,21/06/2026 03:37,10.1,406.4,km,,DRV981,406.4,2026-06-20 17:31:00,2026-06-21 03:37:00,10.1,False,,,M004,Khandwa Grain Market,Ludhiana,Punjab,APMC
TRP007951,MANDI007,Export-Terminal,27/02/2026 17:25,,16.6,424.0857075,miles,PB 96 CD 6505,DRV145,682.5,2026-02-27 17:25:00,,16.6,False,PB 96 CD 6505,PB96CD6505,MANDI007,Nashik Mandi,Amritsar,Punjab,Private
TRP002661,MANDI005,Export-Terminal,25-Aug-2026 08:38:53,2026-08-26 03:08:53,18.5,789.3,km,RJ 94 AB 7701,DRV889,789.3,2026-08-25 08:38:53,2026-08-26 03:08:53,18.5,False,RJ 94 AB 7701,RJ94AB7701,MANDI005,Bhilwara Grain Market,Amritsar,Punjab,Direct
TRP000657,MANDI015,WH-South,2026-05-15 23:50:45,2026-05-16T07:56:45,8.1,288.9996521,miles,DL10-BC-5143,DRV667,465.1,2026-05-15 23:50:45,2026-05-16 07:56:45,8.1,False,DL10-BC-5143,DL10BC5143,mandi_015,Amravati Grain Market,Bathinda,Punjab,APMC
TRP006661,MANDI019,Export-Terminal,19-Aug-2026 09:59:33,2026-08-20 00:41:33,14.7,806.6,km,PB-34-BC-8606,DRV175,806.6,2026-08-19 09:59:33,2026-08-20 00:41:33,14.7,False,PB-34-BC-8606,PB34BC8606,MANDI019,Karimnagar Grain Market,Moga,Punjab,Private
TRP001308,MANDI009,Export-Terminal,2026-03-29T21:27:00,30/03/2026 14:33,17.1,454.40861229999996,miles,HR 29 DF 1975,DRV354,731.3,2026-03-29 21:27:00,2026-03-30 14:33:00,17.1,False,HR 29 DF 1975,HR29DF1975,MANDI009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP002568,MANDI057,WH-North,2026-04-15T04:54:01,15/04/2026 14:30,9.6,474.6,km,,,474.6,2026-04-15 04:54:01,2026-04-15 14:30:00,9.6,False,,,057,Gorakhpur APMC,Bareilly,,Direct
TRP000999,MANDI017,WH-North,16-Aug-2026 05:22:42,2026-08-16 16:10:42,10.8,517.0,km,RJ 18 DF 8969,DRV741,517.0,2026-08-16 05:22:42,2026-08-16 16:10:42,10.8,False,RJ 18 DF 8969,RJ18DF8969,mandi_017,Parbhani Market,,Punjab,Private
TRP008082,MANDI021,WH-South,06/03/2026 06:49,2026-03-07 06:31:17,23.7,1252.9,km,PB 29 AB 3262,DRV316,1252.9,2026-03-06 06:49:00,2026-03-07 06:31:17,23.7,False,PB 29 AB 3262,PB29AB3262,MANDI021,Guna Mandi,Ferozepur,Punjab,APMC
TRP002835,MANDI048,Export-Terminal,2026-07-29 19:42:03,30/07/2026 02:36,6.9,320.6,km,,DRV647,320.6,2026-07-29 19:42:03,2026-07-30 02:36:00,6.9,False,,,MANDI048,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh,Direct
TRP009953,MANDI043,WH-West,2026-01-15T01:16:17,15/01/2026 23:04,21.8,1178.8,km,UP-52-CD-5216,DRV153,1178.8,2026-01-15 01:16:17,2026-01-15 23:04:00,21.8,False,UP-52-CD-5216,UP52CD5216,mandi_043,Danapur Mandi,Agra,Uttar Pradesh,Private
TRP009547,MANDI006,WH-North,05/05/2026 00:54,05/05/2026 03:36,2.7,158.8,km,pb 26-CD-2288,DRV115,158.8,2026-05-05 00:54:00,2026-05-05 03:36:00,2.7,False,pb 26-CD-2288,PB26CD2288,MANDI006,Kochi Mandi,Amritsar,Punjab,Direct
TRP005881,MANDI017,Export-Terminal,04/07/2026,05/07/2026 04:01,6.4,212.8195675,miles,RJ46-BC-8905,,342.5,2026-07-04 00:00:00,2026-07-05 04:01:00,6.4,False,RJ46-BC-8905,RJ46BC8905,mandi_017,Parbhani Market,,Punjab,Private
TRP001238,MANDI001,WH-North,2026-06-02T05:11:06,02/06/2026 08:53,3.7,152.6,km,DL-13-AB-6129,DRV524,152.6,2026-06-02 05:11:06,2026-06-02 08:53:00,3.7,False,DL-13-AB-6129,DL13AB6129,mandi_001,Hyderabad Mandi,Ludhiana,Punjab,Private
TRP002152,MANDI013,WH-West,2026-02-16 06:38:22,17-Feb-2026 05:08:22,22.5,928.7,km,,DRV466,928.7,2026-02-16 06:38:22,2026-02-17 05:08:22,22.5,False,,,MANDI-013,Aurangabad Market,Patiala,Punjab,Private
TRP003836,MANDI056,WH-North,25-Jun-2026 07:46:23,25/06/2026 19:40,11.9,503.1,km,,DRV309,503.1,2026-06-25 07:46:23,2026-06-25 19:40:00,11.9,False,,,MANDI056,Bilaspur Mandi,Bareilly,Uttar Pradesh,Private
TRP007824,MANDI003,WH-Central,2026-07-08 03:21:18,08/07/2026 13:27,10.1,469.4,km,pb 29-AB-7904,DRV161,469.4,2026-07-08 03:21:18,2026-07-08 13:27:00,10.1,False,pb 29-AB-7904,PB29AB7904,MANDI-003,Vijayawada Mandi,Ludhiana,Punjab,Unknown
TRP008567,MANDI003,WH-East,2026-04-22 08:18:44,04-22-2026 08:24 PM,12.1,524.9,km,,DRV374,524.9,2026-04-22 08:18:44,2026-04-22 20:24:00,12.1,False,,,mandi_003,Vijayawada Mandi,Ludhiana,Punjab,Unknown
TRP006579,MANDI039,Export-Terminal,2026-06-22 12:36:50,2026-06-22T20:48:50,8.2 hrs,301.9241689,miles,PB44-BC-8698,DRV504,485.9,2026-06-22 12:36:50,2026-06-22 20:48:50,8.2,False,PB44-BC-8698,PB44BC8698,MANDI039,Anand Grain Market,,Haryana,APMC
TRP005092,MANDI007,WH-East,2026-08-27 20:27:06,28/08/2026,16.7,846.5,km,HR19-BC-4099,,846.5,2026-08-27 20:27:06,2026-08-28 00:00:00,16.7,False,HR19-BC-4099,HR19BC4099,MANDI007,Nashik Mandi,Amritsar,Punjab,Private
TRP002187,MANDI031,Export-Terminal,2026-08-23 09:27:31,23-Aug-2026 16:15:31,6.8,273.7,km,RJ-55-AB-7473,,273.7,2026-08-23 09:27:31,2026-08-23 16:15:31,6.8,False,RJ-55-AB-7473,RJ55AB7473,mandi_031,Nangloi Jat Mandi,Sirsa,Haryana,APMC
TRP008977,MANDI043,WH-Central,30/08/2026,30-Aug-2026 21:29:39,4.4 hrs,202.9,km,up 85-BC-7614,DRV363,202.9,2026-08-30 00:00:00,2026-08-30 21:29:39,4.4,False,up 85-BC-7614,UP85BC7614,mandi043,Danapur Mandi,Agra,Uttar Pradesh,Private
TRP001135,MANDI036,Export-Terminal,24/01/2026,25/01/2026,7.9 hrs,226.4897295,miles,UP-21-DF-8606,DRV929,364.5,2026-01-24 00:00:00,2026-01-25 00:00:00,7.9,False,UP-21-DF-8606,UP21DF8606,MANDI-036,Mysore Grain Market,Kurukshetra,Haryana,APMC
TRP005005,MANDI039,WH-East,02-11-2026 10:11 AM,11/02/2026,-4.1,120.04887719999999,miles,DL-30-CD-6700,,193.2,2026-02-11 10:11:00,2026-02-11 00:00:00,,False,DL-30-CD-6700,DL30CD6700,M039,Anand Grain Market,,Haryana,APMC
TRP006627,MANDI051,WH-West,13-May-2026 22:05:22,,7.4,400.6,km,DL37-DF-1148,DRV387,400.6,2026-05-13 22:05:22,,7.4,False,DL37-DF-1148,DL37DF1148,mandi_051,Gulbarga Market,Saharanpur,Uttar Pradesh,Private
TRP001304,MANDI009,WH-South,10/08/2026 00:21,10-Aug-2026 09:45:00,9.4,550.8,km,DL10-BC-5090,DRV841,550.8,2026-08-10 00:21:00,2026-08-10 09:45:00,9.4,False,DL10-BC-5090,DL10BC5090,MANDI009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP008804,MANDI030,WH-North,2026-05-18T07:41:35,2026-05-19 06:35:35,22.9,849.4762940999999,miles,DL 98 CD 4859,DRV873,1367.1,2026-05-18 07:41:35,2026-05-19 06:35:35,22.9,False,DL 98 CD 4859,DL98CD4859,MANDI030,Patiala APMC,Sirsa,,Unknown
TRP001628,MANDI023,WH-North,01-Apr-2026 00:46:01,2026-04-01T16:10:01,-15.4,897.8,km,UP-62-DF-6894,DRV381,897.8,2026-04-01 00:46:01,2026-04-01 16:10:01,15.4,True,UP-62-DF-6894,UP62DF6894,MANDI023,Panihati APMC,Karnal,Haryana,Private
TRP008349,MANDI009,WH-South,01-11-2026 06:11 PM,01-11-2026 11:53 PM,5.7,234.3,km,,,234.3,2026-01-11 18:11:00,2026-01-11 23:53:00,5.7,False,,,MANDI009,Jamshedpur APMC,Jalandhar,Punjab,APMC
TRP001523,MANDI007,WH-Central,2026-09-01 16:06:52,2026-09-02 09:12:52,17.1,927.2,km,,DRV470,927.2,2026-09-01 16:06:52,2026-09-02 09:12:52,17.1,False,,,MANDI007,Nashik Mandi,Amritsar,Punjab,Private
TRP000359,MANDI036,WH-West,09-02-2026 08:37 PM,2026-09-03 12:13:47,15.6,659.1,km,UP-97-AB-9821,DRV126,659.1,2026-09-02 20:37:00,2026-09-03 12:13:47,15.6,False,UP-97-AB-9821,UP97AB9821,MANDI-036,Mysore Grain Market,Kurukshetra,Haryana,APMC
TRP000139,MANDI044,WH-West,15/04/2026 16:15,2026-04-16T09:21:13,17.1,800.2,km,,DRV392,800.2,2026-04-15 16:15:00,2026-04-16 09:21:13,17.1,False,,,mandi_044,Dehri Mandi,Agra,Uttar Pradesh,APMC
TRP000300,MANDI024,Export-Terminal,2026-06-09 08:04:49,,10.6,279.9276355,miles,PB-61-CD-1745,DRV392,450.5,2026-06-09 08:04:49,,10.6,False,PB-61-CD-1745,PB61CD1745,MANDI-024,Jaipur Mandi,Karnal,Haryana,APMC
TRP001557,MANDI027,WH-West,26/02/2026 05:26,02-26-2026 01:26 PM,,477.9,km,,DRV223,477.9,2026-02-26 05:26:00,2026-02-26 13:26:00,8.0,True,,,MANDI027,Kochi APMC,Hisar,Haryana,APMC
TRP005100,MANDI011,WH-East,08-18-2026 02:16 PM,2026-08-18 18:40:43,4.4,245.6,km,pb 53-CD-5557,,245.6,2026-08-18 14:16:00,2026-08-18 18:40:43,4.4,False,pb 53-CD-5557,PB53CD5557,M011,Arrah Mandi,Patiala,Punjab,Unknown
TRP000383,MANDI028,WH-East,03-27-2026 08:49 PM,28-Mar-2026 12:25:56,15.6,796.1,km,dl 21-AB-1865,DRV354,796.1,2026-03-27 20:49:00,2026-03-28 12:25:56,15.6,False,dl 21-AB-1865,DL21AB1865,MANDI028,Machilipatnam APMC,Hisar,Haryana,Unknown
